trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,customer_country,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,merchant_country,is_fraud
2020-08-25 15:10:19,676195318214,"Medhurst, Labadie and Gottlieb",travel,4.18,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412.0,29.6047,-96.5249,United States,106.0,"Editor, film/video",1983-07-24,e4ea26cf83bd8d815fa4ab569ce66e0b,1377443419.0,28.842742,-96.493911,United States,0.0
2020-07-04 19:52:44,180056173248083,Fisher Inc,shopping_net,6.04,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850.0,43.4269,-85.2924,United States,4474.0,Emergency planning/management officer,1976-01-15,6490d5c7a68615f85097f0446b70e08e,1372967564.0,42.54231,-84.69619399999999,United States,0.0
2020-07-14 17:18:00,6011381817520024,"Goyette, Howell and Collier",shopping_pos,9.76,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221.0,41.6423,-104.1974,United States,635.0,Product/process development scientist,1973-07-13,53737f424c441946ae6b6fb533482688,1373822280.0,42.156797,-104.824851,United States,0.0
2020-07-12 18:27:40,4079773899158,Jakubowski Inc,home,3.78,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643.0,44.6255,-116.4493,United States,129.0,Cartographer,1965-12-15,3743851b79c1dad4390b6f07977e2f04,1373653660.0,44.107415,-117.099204,United States,0.0
2020-07-18 10:14:35,4195740185974,Jast and Sons,food_dining,47.39,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210.0,45.5303,-122.7033,United States,841711.0,"Engineer, building services",1963-04-04,87ac1c140796d57c8741b96cde827755,1374142475.0,44.986336,-121.951572,United States,0.0
2020-07-20 00:26:10,4890424426862856940,"Stehr, Jewess and Schimmel",misc_net,8.73,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827.0,38.5662,-121.3286,United States,757530.0,Magazine features editor,1979-04-30,3a6af7127613827b72ec6965871dc766,1374279970.0,37.668863,-120.517083,United States,0.0
2020-07-14 10:05:28,370877495212014,Kuhic Inc,grocery_pos,186.02,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659.0,36.2017,-81.1286,United States,21134.0,Dispensing optician,1984-03-06,a53887ba2cd8ff486f3bdba2290739e6,1373796328.0,36.056067,-82.044517,United States,0.0
2020-08-16 13:18:05,6011999606625827,Champlin-Casper,home,19.51,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640.0,40.9918,-73.98,United States,4664.0,"Radiographer, diagnostic",1965-06-30,7445cee10a1e41f4ae76a5f6aaa8802e,1376659085.0,41.616735,-74.137564,United States,0.0
2020-08-15 01:07:40,180072527505094,Bauch-Raynor,grocery_pos,81.9,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117.0,35.584,-80.8685,United States,69793.0,Control and instrumentation engineer,1953-12-08,2f62d0095ab7674fbb7333d0f3ceb006,1376528860.0,34.785359,-80.482529,United States,0.0
2020-06-28 05:37:38,36722699017270,Pacocha-O'Reilly,grocery_pos,233.83,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173.0,33.2887,-111.0985,United States,2872.0,Petroleum engineer,1987-10-28,38277c191a5b485f2c2f19321e6458a5,1372397858.0,33.010817,-110.930829,United States,0.0
2020-08-30 03:27:25,3542162746848552,"Romaguera, Cruickshank and Greenholt",shopping_net,2.31,Bradley,Anderson,M,3896 Gilmore Mill,Emmons,MN,56029.0,43.5089,-93.4824,United States,744.0,Communications engineer,1968-01-28,e12d5150a03f0cddf0e066c271e0d6cb,1377833245.0,42.662798,-94.234476,United States,0.0
2020-08-20 23:55:58,374656033243756,"Cremin, Hamill and Reichel",misc_pos,15.47,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213.0,38.8954,-77.1633,United States,207410.0,Mudlogger,1984-07-03,15efd633ca70b76c526a77baf2b9cb30,1377042958.0,37.960487,-77.33473000000001,United States,0.0
2020-07-11 18:34:34,6011148190095209,Barrows PLC,shopping_pos,2.34,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015.0,37.6787,-122.478,United States,107941.0,"Buyer, industrial",1991-10-04,9e974c82e23e62cbe7e5241df9322d7f,1373567674.0,37.263785,-122.219548,United States,0.0
2020-08-24 17:50:14,340951438290556,Nader-Maggio,personal_care,95.76,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962.0,41.0442,-73.9609,United States,5950.0,Records manager,1971-07-02,5ab8e8c08b7abb23ddbfec6eb0e79132,1377366614.0,40.378966,-74.048898,United States,0.0
2020-08-17 21:33:43,3567697931646329,Kilback Group,food_dining,152.29,John,Stevens,M,428 Morgan River,Hudson,NY,12534.0,42.247,-73.7552,United States,17867.0,Travel agency manager,1998-07-29,576e75f6ff8f70938b00006c3e3c253a,1376775223.0,41.703955,-74.37702900000001,United States,0.0
2020-06-30 20:07:30,4178097073221156,"Mante, Luettgen and Hackett",health_fitness,30.67,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101.0,41.9488,-86.4913,United States,3104.0,"Horticulturist, commercial",1981-03-29,da73aa89011e598472735349263164fe,1372622850.0,41.009194,-87.330057,United States,0.0
2020-09-01 01:46:38,30487648872433,Cole PLC,grocery_pos,143.24,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110.0,38.097,-86.1723,United States,350.0,Counsellor,1955-01-05,718a0daad5965431cf7bcefb5329c5c3,1377999998.0,38.659343,-85.490215,United States,0.0
2020-08-17 15:04:02,30234966027947,Friesen-Ortiz,personal_care,92.2,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061.0,43.9446,-88.0911,United States,5196.0,Child psychotherapist,1978-01-22,73cd5f4f7e470b646bdd1969ec11e88f,1376751842.0,44.791992,-87.364304,United States,0.0
2020-09-17 02:30:00,4992346398065154184,Vandervort-Funk,grocery_pos,114.35,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335.0,41.173,-89.2187,United States,532.0,Audiological scientist,1956-01-09,02d6ceeca022a36ffcf808c7b1c6445c,1379385000.0,40.860669,-89.19974599999999,United States,0.0
2020-08-25 11:51:24,4355790796238264643,"Schaefer, McGlynn and Bosco",gas_transport,100.95,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360.0,39.8153,-91.2627,United States,1656.0,Exhibition designer,1969-08-04,1d7a71021d48510d96339009a529da46,1377431484.0,39.010866,-90.952587,United States,0.0
2020-08-06 09:51:17,6011148190095209,Ruecker Group,misc_net,5.72,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015.0,37.6787,-122.478,United States,107941.0,"Buyer, industrial",1991-10-04,eaebe819f17346d144bbc2b38c938605,1375782677.0,38.575004,-121.577905,United States,0.0
2020-07-04 09:40:52,3560725013359375,"Swaniawski, Bahringer and Ledner",grocery_net,35.72,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759.0,31.8599,-102.7413,United States,23.0,Cytogeneticist,1969-09-15,e758e2056723b0f2d65c394bce31ea44,1372930852.0,31.803389000000003,-102.9081,United States,0.0
2020-07-21 15:36:07,5501083170975659,"Cronin, Kshlerin and Weber",health_fitness,33.78,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223.0,41.1464,-81.5107,United States,47772.0,Equities trader,1966-01-04,72f1d935f4db4a3c9b63c432e4593113,1374420967.0,40.309253000000005,-80.741294,United States,0.0
2020-08-03 01:07:26,3541160328600277,"Streich, Hansen and Veum",gas_transport,62.09,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668.0,39.5723,-90.2379,United States,1512.0,Commercial/residential surveyor,2003-05-07,ff37b34ec287fb3fd99a4a68dd120ef3,1375492046.0,39.646936,-90.735628,United States,0.0
2020-07-21 19:07:48,560881134780,Rau-Robel,kids_pets,31.3,Audrey,Martinez,F,343 Joshua Views,Liberty Mills,IN,46946.0,41.0356,-85.7358,United States,136.0,Soil scientist,1953-03-19,3127b7721a6f5613533ea375283d4028,1374433668.0,40.963586,-85.830186,United States,0.0
2020-07-29 07:15:46,4841313716651064,Hudson-Ratke,grocery_pos,98.64,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084.0,43.7185,-72.4439,United States,140.0,"Development worker, community",1989-10-28,1678cc186d9582df827f0012dec97713,1375082146.0,44.678065,-71.548048,United States,0.0
2020-08-21 08:06:43,30042378430132,Hackett-Lueilwitz,grocery_pos,33.5,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768.0,40.9051,-73.3309,United States,21902.0,Tour manager,1976-05-16,73b3c10a5628aab6294b34b01f7244dc,1377072403.0,41.644138,-72.653613,United States,0.0
2020-08-21 15:48:36,3501942333500073,Daugherty LLC,kids_pets,8.41,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086.0,33.8155,-112.1202,United States,1312922.0,Counselling psychologist,1999-11-30,607ad4970849d7c49b3a3a3e5ec24fc6,1377100116.0,33.132954999999995,-111.315647,United States,0.0
2020-08-09 23:31:11,4601636330889,"Baumbach, Strosin and Nicolas",shopping_pos,1.46,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338.0,30.0041,-95.2825,United States,194500.0,Tax adviser,1990-12-18,374f3d6320ff409a98092386de61f30a,1376091071.0,30.831054,-95.396614,United States,0.0
2020-08-06 05:45:03,4698163635895795,Conroy-Cruickshank,gas_transport,46.73,Sharon,Powell,F,101 Carla Loop,Wendel,CA,96136.0,40.3406,-120.2824,United States,104.0,"Teacher, adult education",1989-08-16,aee4444c4c63f3e89d33c50ca3f6b05f,1375767903.0,40.616091,-119.817355,United States,0.0
2020-07-27 03:38:18,345389171551808,Hackett-Lueilwitz,grocery_pos,60.97,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922.0,33.9215,-89.6782,United States,3451.0,Financial trader,1984-05-19,9a7eca7eaf2782b170842b424d99ba8f,1374896298.0,33.442761,-90.60652,United States,0.0
2020-06-23 02:36:59,3502088871723054,Padberg-Welch,grocery_pos,28.88,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895.0,39.0298,-77.0793,United States,19054.0,Operations geologist,1976-09-08,e2a0da090b1b838b1ed5377e77c36c2d,1371955019.0,38.698774,-76.194353,United States,0.0
2020-08-03 13:51:55,4170689372027579,Jewess LLC,shopping_pos,5.02,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034.0,35.6665,-97.4798,United States,116001.0,Media buyer,1993-05-10,eb2559836b007e9ddabb7fa5f7244eca,1375537915.0,35.322359000000006,-97.64583,United States,0.0
2020-08-16 19:37:59,4467456915153312231,Labadie LLC,personal_care,25.51,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620.0,28.06,-82.4079,United States,717255.0,Waste management officer,1966-09-16,586815b182c79e89ed649ee9c9bd1d2d,1376681879.0,29.030779,-82.589744,United States,0.0
2020-07-15 19:31:51,4792627764422477317,"Hodkiewicz, Prohaska and Paucek",travel,6.43,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018.0,38.9462,-94.9714,United States,5760.0,Chief Executive Officer,1978-10-01,2ebec67cd3c1c276684cfc3d21886b02,1373916711.0,39.478634,-94.30166,United States,0.0
2020-08-24 18:46:44,570273151375,"Conroy, Balistreri and Gorczany",health_fitness,67.86,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003.0,32.6064,-83.2095,United States,112.0,"Lecturer, higher education",1965-02-03,ee53e7a63473bfe20561d9255bf2f667,1377370004.0,32.437662,-83.845541,United States,0.0
2020-06-22 23:06:23,6011231546538393,"Durgan, Gislason and Spencer",home,84.4,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005.0,40.9115,-74.414,United States,15269.0,"Psychologist, sport and exercise",1993-07-05,9a0129e00879285467d0e4e442081a21,1371942383.0,41.415444,-74.42977900000001,United States,0.0
2020-08-19 04:22:19,6011492816282597,Huels-Nolan,gas_transport,70.9,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762.0,33.3398,-92.7442,United States,2501.0,Financial adviser,1986-06-11,78437a3739587ecba40ef9d56657c8c6,1376886139.0,33.539918,-91.938657,United States,0.0
2020-09-07 17:43:00,6597888193422452,Gibson-Deckow,entertainment,109.22,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366.0,33.6751,-98.6576,United States,2317.0,Chief Technology Officer,1964-08-23,2c61e1c27a545dc63cbd5538076ffabe,1378575780.0,33.687073,-97.900874,United States,0.0
2020-09-08 05:27:22,6011388901471808,Torphy-Goyette,shopping_pos,8.58,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432.0,40.1151,-79.8627,United States,427.0,Mining engineer,1951-02-05,8117cf5eadf8ff7feb55df5582c7db49,1378618042.0,39.620256,-79.253614,United States,0.0
2020-08-29 01:53:58,3551512895305309,Pacocha-Bauch,shopping_pos,41.74,Erika,Anderson,F,3786 Hale Corners,Rochester,KY,42273.0,37.2048,-86.8592,United States,443.0,"Development worker, international aid",1947-07-15,b643bbed118261ec7902a0319e5759cc,1377741238.0,37.131376,-86.31981999999999,United States,0.0
2020-08-11 11:58:09,180067784565096,Koss and Sons,gas_transport,57.47,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153.0,42.9385,-88.395,United States,2328.0,Applications developer,1942-01-06,5613598530ec33699fe744519a4cff6e,1376222289.0,43.666151,-88.948428,United States,0.0
2020-08-11 04:33:55,676118385837,"Christiansen, Goyette and Schamberger",gas_transport,65.77,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375.0,44.9897,-122.6187,United States,1252.0,"Engineer, petroleum",1937-02-06,fc850f612fc3711bf3bd265a93c55923,1376195635.0,44.661354,-122.969046,United States,0.0
2020-08-22 19:36:22,4003989662068504,Jewess LLC,shopping_pos,2909.69,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022.0,33.3224,-86.9657,United States,71463.0,Radio broadcast assistant,1989-02-08,596a012ff982f8e1e9c31650bc5ef829,1377200182.0,32.386489000000005,-86.088953,United States,0.0
2020-07-23 13:26:21,4727244663135968,Jacobi Inc,health_fitness,11.63,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507.0,30.8635,-87.7644,United States,19090.0,Science writer,1929-05-30,8fa1ce7f3def7256385891e32e7a1ede,1374585981.0,31.087563,-86.83537199999999,United States,0.0
2020-08-08 05:47:53,4839615922685395,Kilback LLC,grocery_pos,123.03,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434.0,39.013000000000005,-86.5457,United States,76.0,Social researcher,1955-05-06,c5963af60b1ba4390fe1a59d52da1600,1375940873.0,39.938439,-86.444745,United States,0.0
2020-07-01 14:21:49,3577794103155425,"Durgan, Gislason and Spencer",home,32.35,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275.0,47.7068,-97.2092,United States,733.0,Visual merchandiser,1994-11-12,649b80283bd608032268963bc6fd89ec,1372688509.0,48.013812,-97.234698,United States,0.0
2020-07-19 08:36:37,36722699017270,Deckow-O'Conner,grocery_pos,183.09,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173.0,33.2887,-111.0985,United States,2872.0,Petroleum engineer,1987-10-28,64a9d9d3f173c118c5a8a1ea38d95a52,1374222997.0,32.764749,-110.920106,United States,0.0
2020-08-02 06:17:23,30230540139182,"Lockman, West and Runte",grocery_pos,111.1,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850.0,40.9661,-76.8575,United States,645.0,Orthoptist,1974-05-18,b59801d172aaede2194b020b5ce6f3a6,1375424243.0,41.137639,-77.49981600000001,United States,0.0
2020-07-28 00:30:21,4358137750029944984,Kling Inc,gas_transport,55.25,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664.0,42.7012,-92.0762,United States,53.0,Sports administrator,1972-10-05,5dfc496b41684c66e6c3c218f6885383,1374971421.0,43.224703000000005,-92.546505,United States,0.0
2020-08-03 20:05:15,4878364946692291,Altenwerth-Kilback,home,9.86,Tina,Alvarez,F,1976 Tyler Underpass,Early,IA,50535.0,42.4483,-95.1726,United States,885.0,"Pilot, airline",1949-08-14,85b9196bdc56d7681916e4f8dc6681eb,1375560315.0,41.570165,-95.932603,United States,0.0
2020-08-30 16:43:22,6564459919350820,"Douglas, DuBuque and McKenzie",travel,2.74,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803.0,42.5545,-90.3508,United States,1306.0,Public relations officer,1958-09-10,f2f37cd3d19c4d28b331ca3d621d4b5c,1377881002.0,43.001581,-90.921154,United States,0.0
2020-09-16 23:01:08,30199621383748,"Welch, Rath and Koepp",entertainment,141.32,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452.0,33.4044,-96.2238,United States,4090.0,Sub,1977-03-23,7efed518032d324266f17861bc5c3b9c,1379372468.0,34.272995,-96.406951,United States,0.0
2020-09-12 11:33:00,4220345354880,Weber and Sons,food_dining,56.74,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371.0,42.8223,-83.2829,United States,24840.0,Agricultural consultant,1960-01-20,4b1a371da20697e1184c43a4774f0b6b,1378985580.0,42.893408,-84.275604,United States,0.0
2020-09-04 19:32:59,4681699462969,Deckow-Dare,food_dining,36.55,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132.0,35.8596,-86.421,United States,158701.0,"Journalist, newspaper",1978-03-06,141aaa1295a31c86738144cbbbd0cead,1378323179.0,35.761011,-87.41460699999999,United States,0.0
2020-08-10 21:53:03,6011367958204270,Sporer-Keebler,personal_care,141.78,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233.0,41.2419,-81.7453,United States,7646.0,Medical sales representative,1988-09-15,eda688dd04b3dd8bfedea3597d338413,1376171583.0,41.761499,-81.57249399999999,United States,0.0
2020-07-14 10:19:52,3506592072985012,Corwin-Collins,gas_transport,96.03,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021.0,38.577,-90.5255,United States,92608.0,"Engineer, communications",2001-07-26,c4fb1ab635263a8d8b0f1e6bfbf9ae3a,1373797192.0,38.633592,-90.750543,United States,0.0
2020-08-11 08:50:11,30328384440870,"Willms, Kris and Bergnaum",shopping_pos,3.19,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630.0,40.029,-93.1607,United States,602.0,Cytogeneticist,1954-07-14,1a78a3c460bb806f98591820566adf45,1376211011.0,40.715443,-93.330812,United States,0.0
2020-09-11 19:53:46,4642894980163,Fritsch and Sons,health_fitness,56.99,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632.0,40.7491,-95.038,United States,7297.0,IT trainer,1990-07-13,30f83ccef62eaf07306bbda353311779,1378929226.0,40.904339,-94.805935,United States,0.0
2020-07-18 19:03:01,3583793405872580,Jakubowski Inc,home,122.8,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564.0,34.847,-98.9836,United States,551.0,Amenity horticulturist,1970-09-27,b5780ee23799dd2355a7b60550927c0e,1374174181.0,35.3371,-98.728358,United States,0.0
2020-07-28 02:22:41,30103132002433,Brown PLC,misc_net,129.78,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858.0,41.0001,-78.2357,United States,3688.0,Dispensing optician,1987-10-26,4875ac52f0e5ead50df95ffd08b4a50e,1374978161.0,40.874511,-78.496996,United States,0.0
2020-07-03 20:51:20,2242542703101233,"Romaguera, Wehner and Tromp",kids_pets,37.98,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077.0,38.4921,-85.4524,United States,564.0,Pensions consultant,1996-04-10,9380c74b273445d56305d85d3ec8bbee,1372884680.0,39.486996000000005,-84.848463,United States,0.0
2020-07-13 03:57:32,4961003488432306,Rutherford-Mertz,grocery_pos,129.51,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929.0,40.6284,-76.195,United States,1606.0,Ecologist,1966-05-10,a3336718848483cf5ec4da52cd1d49c9,1373687852.0,41.240128000000006,-76.398972,United States,0.0
2020-07-27 19:37:17,213175487106448,"Armstrong, Walter and Gottlieb",food_dining,68.92,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548.0,33.0771,-99.959,United States,932.0,"Physicist, medical",1954-12-10,652ce47f6b0acb7f979b7fbbf91de8f3,1374953837.0,32.190445000000004,-100.450965,United States,0.0
2020-08-17 14:56:53,3589255887819806,Schmeler Inc,misc_pos,8.92,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750.0,39.6991,-78.1762,United States,3766.0,Press photographer,1984-02-14,db55e68654b1c4149852b7959ea0cbd7,1376751413.0,40.305585,-78.29766500000001,United States,0.0
2020-06-28 01:42:15,4070511711385545,Cormier LLC,shopping_net,2.26,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113.0,28.9814,-98.0156,United States,2435.0,"Engineer, mining",1967-04-09,aab4179d4f8f634338021f2e6ba54528,1372383735.0,29.176887,-97.62049,United States,0.0
2020-09-09 08:13:40,6538891242532018,Koepp-Parker,grocery_pos,179.03,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476.0,36.0244,-90.9288,United States,7155.0,"Engineer, control and instrumentation",1977-03-23,f4bbf9e62229e3320fd869f3f40fb640,1378714420.0,35.512913,-90.711571,United States,0.0
2020-09-16 20:30:21,30344654314976,"Bahringer, Osinski and Block",food_dining,25.95,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103.0,39.8127,-120.6405,United States,1725.0,Chartered legal executive (England and Wales),1967-05-27,614c2edc77b04dd94516c7e84e9ea1b3,1379363421.0,38.82769,-120.867009,United States,0.0
2020-09-08 15:14:32,2286236465059468,Donnelly LLC,entertainment,14.92,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726.0,38.5319,-93.9221,United States,467.0,Agricultural consultant,1950-05-27,ec102a7cb122b32cb0622b5f740a5b84,1378653272.0,39.299923,-93.19844,United States,0.0
